id,label,type,attribute1,attribute2,attribute3
C0026,Stellar #26,client,starter,2024-11-28,true
T01526,Ticket #1526 - Documentation,ticket,resolved,2025-03-28,medium
T01688,Ticket #1688 - Onboarding,ticket,open,2026-01-20,low
M00985,Message #985,message,outbound,2026-02-24,true
T02438,Ticket #2438 - Support,ticket,closed,2025-08-04,low
T01446,Ticket #1446 - Bug,ticket,closed,2025-07-04,critical
T03376,Ticket #3376 - Feature Request,ticket,closed,2025-04-13,high
T01753,Ticket #1753 - Bug,ticket,pending,2025-05-21,critical
M01021,Message #1021,message,inbound,2025-11-02,true
U0095,Charlie Petit,user,supervisor,2024-12-21,false
M00214,Message #214,message,outbound,2025-11-14,true
T02364,Ticket #2364 - Performance,ticket,resolved,2026-01-27,high
T01486,Ticket #1486 - Support,ticket,in_progress,2025-12-01,high
T00040,Ticket #40 - Integration,ticket,open,2026-03-04,high
T02109,Ticket #2109 - Support,ticket,open,2025-04-22,high
T02125,Ticket #2125 - Security,ticket,resolved,2025-09-29,high
T01471,Ticket #1471 - Integration,ticket,pending,2025-12-11,high
T03233,Ticket #3233 - Training,ticket,pending,2025-06-06,critical
T00394,Ticket #394 - Support,ticket,open,2025-04-02,medium
T03259,Ticket #3259 - Training,ticket,closed,2025-12-30,low
T00729,Ticket #729 - Integration,ticket,in_progress,2025-10-03,medium
M00541,Message #541,message,inbound,2026-01-21,true
T00259,Ticket #259 - Bug,ticket,resolved,2026-02-11,critical
M00047,Message #47,message,internal_note,2025-09-09,true
M00230,Message #230,message,internal_note,2026-03-05,true
T00612,Ticket #612 - Performance,ticket,closed,2025-06-30,high
T02350,Ticket #2350 - Feature Request,ticket,open,2026-01-04,medium
T02148,Ticket #2148 - Performance,ticket,closed,2025-08-22,low
T03341,Ticket #3341 - Security,ticket,resolved,2025-10-04,critical
T01865,Ticket #1865 - Integration,ticket,resolved,2025-08-24,critical
T03090,Ticket #3090 - Feature Request,ticket,in_progress,2025-12-22,low
M01153,Message #1153,message,inbound,2025-05-15,true
T00237,Ticket #237 - Performance,ticket,closed,2025-05-10,low
T02131,Ticket #2131 - Security,ticket,closed,2025-03-30,high
M00933,Message #933,message,outbound,2026-02-21,true
M00876,Message #876,message,outbound,2025-03-25,true
T00832,Ticket #832 - Billing,ticket,open,2025-04-09,critical
T02145,Ticket #2145 - Performance,ticket,in_progress,2025-10-08,high
T03168,Ticket #3168 - Onboarding,ticket,closed,2025-09-14,critical
T01389,Ticket #1389 - Security,ticket,closed,2026-01-19,medium
T02188,Ticket #2188 - Billing,ticket,closed,2025-03-10,low
M01083,Message #1083,message,outbound,2025-04-25,true
M00445,Message #445,message,outbound,2025-10-17,true
T00410,Ticket #410 - Performance,ticket,in_progress,2025-09-24,low
M00167,Message #167,message,internal_note,2025-03-16,true
T01954,Ticket #1954 - Feature Request,ticket,open,2025-04-11,low
T00183,Ticket #183 - Training,ticket,pending,2026-02-24,medium
T01684,Ticket #1684 - Feature Request,ticket,open,2025-07-06,critical
M00248,Message #248,message,inbound,2026-01-25,true
T02594,Ticket #2594 - Performance,ticket,resolved,2025-11-28,critical
T02584,Ticket #2584 - Performance,ticket,in_progress,2025-03-27,medium
T02805,Ticket #2805 - Integration,ticket,open,2025-05-28,low
M00895,Message #895,message,inbound,2025-06-24,true
T02274,Ticket #2274 - Integration,ticket,resolved,2025-03-31,low
T02926,Ticket #2926 - Onboarding,ticket,closed,2025-07-26,critical
T02292,Ticket #2292 - Training,ticket,closed,2025-03-11,medium
T02444,Ticket #2444 - Security,ticket,pending,2025-09-12,critical
T03195,Ticket #3195 - Bug,ticket,resolved,2025-04-10,critical
T01030,Ticket #1030 - Integration,ticket,resolved,2025-05-05,low
T02506,Ticket #2506 - Documentation,ticket,resolved,2025-12-28,low
T01355,Ticket #1355 - Onboarding,ticket,pending,2025-06-14,critical
T02161,Ticket #2161 - Integration,ticket,closed,2025-05-05,high
T03422,Ticket #3422 - Onboarding,ticket,resolved,2025-07-13,high
T02956,Ticket #2956 - Support,ticket,resolved,2025-09-30,low
T01539,Ticket #1539 - Documentation,ticket,closed,2025-07-29,medium
T02379,Ticket #2379 - Security,ticket,resolved,2025-12-08,high
T02370,Ticket #2370 - Feature Request,ticket,pending,2026-01-06,low
M00962,Message #962,message,internal_note,2025-06-12,true
T02708,Ticket #2708 - Performance,ticket,pending,2025-03-19,critical
T02264,Ticket #2264 - Documentation,ticket,resolved,2025-04-09,high
T02913,Ticket #2913 - Bug,ticket,in_progress,2025-09-13,low
T01466,Ticket #1466 - Onboarding,ticket,in_progress,2026-02-25,high
M01078,Message #1078,message,internal_note,2025-03-24,true
M00836,Message #836,message,internal_note,2025-09-12,true
M00097,Message #97,message,inbound,2025-12-08,true
M00195,Message #195,message,inbound,2025-03-25,true
T02743,Ticket #2743 - Performance,ticket,closed,2025-05-10,high
U0065,Hugo Faure,user,supervisor,2025-07-01,true
T00560,Ticket #560 - Integration,ticket,open,2025-07-29,critical
T02167,Ticket #2167 - Feature Request,ticket,pending,2025-04-14,critical
T00986,Ticket #986 - Integration,ticket,closed,2025-06-10,medium
M00447,Message #447,message,outbound,2025-04-01,true
T00081,Ticket #81 - Documentation,ticket,resolved,2026-01-22,medium
T02714,Ticket #2714 - Onboarding,ticket,open,2026-01-13,low
T02195,Ticket #2195 - Security,ticket,closed,2025-03-27,low
T02128,Ticket #2128 - Security,ticket,open,2025-10-11,low
T03289,Ticket #3289 - Onboarding,ticket,pending,2025-12-19,high
T01894,Ticket #1894 - Performance,ticket,open,2026-01-10,medium
T00010,Ticket #10 - Performance,ticket,closed,2026-01-31,medium
T02296,Ticket #2296 - Feature Request,ticket,resolved,2025-04-05,medium
T03070,Ticket #3070 - Bug,ticket,resolved,2025-06-30,medium
M01091,Message #1091,message,inbound,2026-02-27,true
T02646,Ticket #2646 - Security,ticket,in_progress,2025-12-19,critical
T01665,Ticket #1665 - Security,ticket,closed,2026-02-11,high
T01333,Ticket #1333 - Documentation,ticket,resolved,2026-02-16,medium
M00994,Message #994,message,inbound,2025-11-07,true
M00759,Message #759,message,inbound,2025-07-10,true
T00034,Ticket #34 - Documentation,ticket,closed,2025-12-02,medium
T03404,Ticket #3404 - Performance,ticket,resolved,2026-03-02,high
T02780,Ticket #2780 - Training,ticket,pending,2025-10-14,low
T02333,Ticket #2333 - Billing,ticket,open,2026-01-09,high
T01349,Ticket #1349 - Billing,ticket,closed,2025-03-31,high
T03363,Ticket #3363 - Security,ticket,resolved,2025-11-14,critical
T00773,Ticket #773 - Billing,ticket,resolved,2026-02-16,high
T00684,Ticket #684 - Documentation,ticket,resolved,2025-03-17,high
T00004,Ticket #4 - Bug,ticket,in_progress,2025-12-22,medium
T03095,Ticket #3095 - Bug,ticket,closed,2025-11-20,low
T00375,Ticket #375 - Support,ticket,open,2025-05-21,low
M00454,Message #454,message,inbound,2025-12-22,true
T02833,Ticket #2833 - Training,ticket,resolved,2026-03-05,high
T03039,Ticket #3039 - Feature Request,ticket,resolved,2025-04-09,critical
T02548,Ticket #2548 - Training,ticket,in_progress,2025-10-05,medium
T01769,Ticket #1769 - Support,ticket,open,2025-12-24,medium
T00788,Ticket #788 - Onboarding,ticket,in_progress,2025-07-19,low
T01038,Ticket #1038 - Billing,ticket,in_progress,2025-05-11,medium
T01219,Ticket #1219 - Bug,ticket,closed,2025-04-09,critical
T03387,Ticket #3387 - Security,ticket,pending,2025-11-13,medium
M00068,Message #68,message,internal_note,2025-04-12,true
T01648,Ticket #1648 - Support,ticket,pending,2025-07-10,high
T01977,Ticket #1977 - Onboarding,ticket,closed,2025-12-07,critical
T03400,Ticket #3400 - Integration,ticket,open,2026-03-07,critical
T02087,Ticket #2087 - Performance,ticket,pending,2025-12-17,low
T01061,Ticket #1061 - Performance,ticket,pending,2026-01-15,medium
T00807,Ticket #807 - Billing,ticket,closed,2025-11-28,low
T00290,Ticket #290 - Security,ticket,closed,2025-06-29,critical
T03490,Ticket #3490 - Security,ticket,open,2025-10-12,critical
T02886,Ticket #2886 - Documentation,ticket,closed,2026-01-10,critical
T01005,Ticket #1005 - Security,ticket,closed,2025-11-17,critical
T03165,Ticket #3165 - Billing,ticket,in_progress,2025-12-15,high
T03193,Ticket #3193 - Bug,ticket,closed,2025-09-28,medium
T00679,Ticket #679 - Documentation,ticket,pending,2025-04-19,low
T02360,Ticket #2360 - Billing,ticket,in_progress,2025-06-01,medium
T00400,Ticket #400 - Feature Request,ticket,in_progress,2025-11-12,low
T02454,Ticket #2454 - Feature Request,ticket,open,2026-01-03,low
M00631,Message #631,message,inbound,2025-10-21,true
T02941,Ticket #2941 - Support,ticket,pending,2025-05-22,high
T01554,Ticket #1554 - Feature Request,ticket,closed,2025-03-25,critical
T01803,Ticket #1803 - Support,ticket,pending,2025-10-01,low
T02381,Ticket #2381 - Integration,ticket,in_progress,2026-01-04,high
M00494,Message #494,message,internal_note,2025-05-11,true
T03186,Ticket #3186 - Bug,ticket,closed,2025-10-07,critical
T02159,Ticket #2159 - Integration,ticket,open,2025-08-23,medium
M00521,Message #521,message,outbound,2025-07-03,true
T00567,Ticket #567 - Training,ticket,closed,2025-07-23,critical
M00502,Message #502,message,internal_note,2025-03-26,true
T01901,Ticket #1901 - Documentation,ticket,in_progress,2025-05-01,critical
T01576,Ticket #1576 - Training,ticket,resolved,2025-07-17,high
T00029,Ticket #29 - Onboarding,ticket,in_progress,2025-09-03,critical
T01273,Ticket #1273 - Onboarding,ticket,resolved,2025-07-12,low
T01210,Ticket #1210 - Documentation,ticket,resolved,2025-12-03,critical
T00856,Ticket #856 - Bug,ticket,open,2025-04-24,medium
T00711,Ticket #711 - Billing,ticket,pending,2025-11-21,medium
M01066,Message #1066,message,outbound,2025-04-23,true
T00534,Ticket #534 - Performance,ticket,pending,2025-04-27,critical
M01158,Message #1158,message,inbound,2025-11-13,true
T00687,Ticket #687 - Feature Request,ticket,in_progress,2025-05-24,low
T02868,Ticket #2868 - Performance,ticket,pending,2026-02-04,medium
T01128,Ticket #1128 - Performance,ticket,open,2025-03-22,medium
M00829,Message #829,message,internal_note,2025-03-12,true
T01682,Ticket #1682 - Onboarding,ticket,closed,2025-11-23,medium
T02621,Ticket #2621 - Support,ticket,closed,2025-03-28,low
M01115,Message #1115,message,inbound,2025-08-26,true
T01398,Ticket #1398 - Onboarding,ticket,open,2026-03-03,low
M00067,Message #67,message,internal_note,2025-07-24,true
T02940,Ticket #2940 - Feature Request,ticket,in_progress,2026-01-30,medium
T00178,Ticket #178 - Security,ticket,open,2025-05-19,medium
T02304,Ticket #2304 - Support,ticket,closed,2025-10-29,low
T01445,Ticket #1445 - Billing,ticket,closed,2026-03-05,low
T01415,Ticket #1415 - Feature Request,ticket,pending,2025-07-08,critical
T01295,Ticket #1295 - Performance,ticket,pending,2025-05-05,high
T00648,Ticket #648 - Onboarding,ticket,open,2025-10-03,low
M00209,Message #209,message,outbound,2025-11-25,true
T00042,Ticket #42 - Billing,ticket,open,2025-11-01,critical
T00606,Ticket #606 - Training,ticket,pending,2025-04-23,critical
TAG013,UI,tag,tag,,true
U0074,Clara Garcia,user,supervisor,2025-11-24,true
T03012,Ticket #3012 - Integration,ticket,resolved,2025-05-08,high
T01563,Ticket #1563 - Feature Request,ticket,closed,2025-08-11,medium
T00343,Ticket #343 - Security,ticket,closed,2025-07-15,low
M00332,Message #332,message,inbound,2025-06-12,true
T00293,Ticket #293 - Documentation,ticket,pending,2025-09-27,low
T00209,Ticket #209 - Documentation,ticket,open,2025-08-20,high
T02657,Ticket #2657 - Onboarding,ticket,open,2025-12-27,low
T01943,Ticket #1943 - Security,ticket,pending,2026-03-06,high
T00005,Ticket #5 - Billing,ticket,resolved,2025-04-02,low
T02862,Ticket #2862 - Documentation,ticket,pending,2025-09-09,medium
T03054,Ticket #3054 - Integration,ticket,pending,2025-07-09,low
T01599,Ticket #1599 - Training,ticket,closed,2025-11-15,high
T01571,Ticket #1571 - Billing,ticket,open,2025-07-15,critical
T01435,Ticket #1435 - Performance,ticket,pending,2026-01-24,low
T01832,Ticket #1832 - Onboarding,ticket,closed,2025-06-26,critical
T00789,Ticket #789 - Training,ticket,in_progress,2025-06-16,critical
T01198,Ticket #1198 - Support,ticket,pending,2025-05-29,high
T03151,Ticket #3151 - Feature Request,ticket,in_progress,2025-04-07,medium
M00752,Message #752,message,outbound,2025-04-10,true
M00283,Message #283,message,internal_note,2025-09-29,true
T02398,Ticket #2398 - Training,ticket,resolved,2025-12-14,medium
T01318,Ticket #1318 - Documentation,ticket,open,2025-07-22,critical
TAG016,escalated,tag,tag,,true
M01161,Message #1161,message,internal_note,2025-03-19,true
M00439,Message #439,message,outbound,2025-06-21,true
T02011,Ticket #2011 - Support,ticket,in_progress,2025-04-11,medium
T01944,Ticket #1944 - Documentation,ticket,in_progress,2025-12-25,critical
M00914,Message #914,message,outbound,2025-04-10,true
M00508,Message #508,message,internal_note,2025-08-02,true
T03291,Ticket #3291 - Billing,ticket,closed,2025-12-25,high
M00820,Message #820,message,inbound,2025-03-21,true
T02664,Ticket #2664 - Support,ticket,resolved,2025-08-30,high
M01036,Message #1036,message,internal_note,2025-10-10,true
T00861,Ticket #861 - Performance,ticket,closed,2025-09-16,critical
T00193,Ticket #193 - Onboarding,ticket,closed,2025-06-21,low
M00193,Message #193,message,outbound,2025-12-04,true
T01529,Ticket #1529 - Integration,ticket,in_progress,2026-02-15,medium
M00073,Message #73,message,inbound,2025-10-20,true
M00679,Message #679,message,inbound,2025-12-30,true
T03469,Ticket #3469 - Billing,ticket,open,2025-09-17,high
T01664,Ticket #1664 - Billing,ticket,pending,2025-07-17,medium
T00799,Ticket #799 - Bug,ticket,pending,2025-10-06,high
M00885,Message #885,message,outbound,2025-09-19,true
M00013,Message #13,message,internal_note,2025-05-08,true
M01143,Message #1143,message,outbound,2025-09-07,true
T02281,Ticket #2281 - Performance,ticket,in_progress,2026-02-09,high
T03229,Ticket #3229 - Onboarding,ticket,pending,2025-07-17,high
M00901,Message #901,message,internal_note,2026-02-14,true
M01077,Message #1077,message,inbound,2026-01-20,true
M00060,Message #60,message,inbound,2025-07-15,true
M00655,Message #655,message,inbound,2025-12-23,true
T00613,Ticket #613 - Security,ticket,pending,2025-09-19,medium
T01484,Ticket #1484 - Security,ticket,pending,2025-10-25,low
T03352,Ticket #3352 - Support,ticket,pending,2025-05-04,critical
T00386,Ticket #386 - Integration,ticket,pending,2025-07-08,high
T02218,Ticket #2218 - Billing,ticket,resolved,2025-11-26,low
M00546,Message #546,message,outbound,2025-08-22,true
T01220,Ticket #1220 - Feature Request,ticket,resolved,2025-04-17,low
T01771,Ticket #1771 - Integration,ticket,in_progress,2025-07-30,critical
T01986,Ticket #1986 - Documentation,ticket,open,2025-04-01,critical
T01442,Ticket #1442 - Documentation,ticket,closed,2025-04-05,medium
M00908,Message #908,message,internal_note,2025-09-22,true
T03292,Ticket #3292 - Performance,ticket,pending,2025-04-18,medium
T01013,Ticket #1013 - Bug,ticket,in_progress,2025-10-28,critical
M00458,Message #458,message,internal_note,2025-09-17,true
T00261,Ticket #261 - Feature Request,ticket,pending,2025-11-16,low
T00990,Ticket #990 - Feature Request,ticket,open,2026-03-08,critical
M00755,Message #755,message,outbound,2025-12-28,true
M00172,Message #172,message,inbound,2025-07-24,true
T02434,Ticket #2434 - Performance,ticket,closed,2025-07-11,low
T01970,Ticket #1970 - Billing,ticket,in_progress,2025-09-02,low
T00320,Ticket #320 - Feature Request,ticket,pending,2025-08-19,critical
T03127,Ticket #3127 - Documentation,ticket,closed,2025-10-25,low
T00106,Ticket #106 - Bug,ticket,open,2025-09-25,low
T02288,Ticket #2288 - Bug,ticket,pending,2025-03-28,critical
M00724,Message #724,message,internal_note,2025-04-24,true
M00430,Message #430,message,inbound,2025-04-25,true
T00053,Ticket #53 - Billing,ticket,open,2025-08-13,critical
M00676,Message #676,message,inbound,2025-07-08,true
T01232,Ticket #1232 - Security,ticket,pending,2025-06-02,high
M00641,Message #641,message,inbound,2025-09-30,true
T02313,Ticket #2313 - Security,ticket,closed,2025-10-10,medium
T01322,Ticket #1322 - Onboarding,ticket,pending,2025-07-17,medium
T03408,Ticket #3408 - Bug,ticket,open,2025-05-09,medium
M00577,Message #577,message,inbound,2025-11-23,true
T02601,Ticket #2601 - Performance,ticket,resolved,2025-11-21,low
T02359,Ticket #2359 - Support,ticket,closed,2025-10-08,medium
U0013,Oscar Colin,user,admin,2025-12-19,true
T01517,Ticket #1517 - Billing,ticket,in_progress,2026-02-18,critical
T02784,Ticket #2784 - Onboarding,ticket,resolved,2025-10-14,low
M01102,Message #1102,message,inbound,2025-11-07,true
T02257,Ticket #2257 - Performance,ticket,closed,2025-08-04,high
T00977,Ticket #977 - Bug,ticket,closed,2025-11-02,low
T02803,Ticket #2803 - Documentation,ticket,pending,2025-07-14,high
T00896,Ticket #896 - Training,ticket,open,2025-03-25,medium
